2015-11-16,Presbyterian,74,USC Upstate,73,74.0,73.0,68.5,89.0,1
2015-11-16,North Florida,106,Texas Rio Grande Valley,84,106.0,84.0,71.5,96.0,22
2015-11-16,Virginia Commonwealth,92,Radford,74,83.5,62.0,78.0,86.0,18
2015-11-16,Indiana State,70,Wyoming,55,70.0,63.5,55.0,70.0,15
2015-11-16,West Virginia,86,James Madison,73,96.5,67.0,80.0,80.5,13
2015-11-16,South Florida,57,NJIT,60,67.0,71.0,58.5,72.0,-3
2015-11-16,Canisius,98,Lehigh,89,98.0,89.0,68.0,77.5,9
2015-11-16,Colgate,98,Cornell,101,98.0,101.0,91.0,107.0,-3
2015-11-16,East Carolina,88,Charlotte,74,74.5,63.5,74.0,88.0,14
2015-11-16,Georgia Tech,69,Tennessee,67,92.5,74.0,67.0,69.0,2
2015-11-16,Ohio,75,Tennessee State,67,80.0,71.0,76.5,73.0,8
2015-11-16,Mercer,69,George Mason,60,82.5,65.0,60.0,69.0,9
2015-11-16,Brown,71,Holy Cross,55,71.0,55.0,61.0,67.5,16
2015-11-16,Towson,69,Morgan State,61,69.0,61.0,54.5,77.5,8
2015-11-16,Ball State,73,Eastern Illinois,56,73.0,56.0,52.5,80.5,17
2015-11-16,Tennessee-Martin,79,Bethune-Cookman,86,79.0,86.0,86.0,79.0,-7
2015-11-16,George Washington,73,Virginia,68,79.0,72.0,68.0,73.0,5
2015-11-16,Loyola (MD),68,LIU Brooklyn,71,69.5,78.5,71.0,68.0,-3
2015-11-16,South Carolina,84,Oral Roberts,66,84.0,67.5,66.0,84.0,18
2015-11-16,South Dakota State,85,Weber State,68,86.0,60.0,68.0,85.0,17
2015-11-16,Iowa State,106,Chicago State,64,87.0,63.0,64.0,106.0,42
2015-11-16,Oklahoma State,86,Arkansas-Pine Bluff,72,88.5,64.5,65.0,71.0,14
2015-11-16,Mississippi State,72,Southern University,76,89.0,82.0,72.0,79.0,-4
2015-11-16,Illinois State,67,Morehead State,66,67.0,66.0,66.0,67.0,1
2015-11-16,Tulane,79,Drake,74,73.0,71.0,74.0,79.0,5
2015-11-16,Ole Miss,82,Georgia Southern,72,86.0,74.0,72.0,82.0,10
2015-11-16,Vanderbilt,98,Gardner-Webb,62,89.0,51.5,60.5,87.0,36
2015-11-16,Arizona,90,Bradley,60,84.5,60.5,60.0,90.0,30
2015-11-16,Air Force,80,Tennessee Tech,70,80.0,70.0,70.0,80.0,10
2015-11-16,LSU,91,Kennesaw State,69,86.0,69.5,66.5,84.0,22
2015-11-16,Boise State,101,Northern Arizona,81,101.0,81.0,75.5,91.5,20
2015-11-16,UAB,72,Alabama State,70,72.0,70.0,77.5,77.0,2
2015-11-16,Kansas State,81,Columbia,71,80.5,62.0,71.0,81.0,10
2015-11-16,Marquette,75,IUPUI,71,77.5,77.0,71.5,72.5,4
2015-11-16,Utah,81,San Diego State,76,81.5,73.5,76.0,81.0,5
2015-11-16,Fresno State,80,Lamar,72,74.5,69.0,72.0,80.0,8
2015-11-16,San Jose State,64,Montana,61,59.0,67.5,61.0,64.0,3
2015-11-16,USC,101,Monmouth,90,92.0,67.5,87.0,91.0,11
2015-11-16,San Francisco,80,Rice,54,80.0,54.0,59.5,88.5,26
2015-11-16,California,85,UC Santa Barbara,67,91.0,66.0,63.5,72.0,18
2015-11-16,Arizona State,83,Belmont,74,73.0,70.0,78.5,81.5,9
2015-11-16,Oregon,74,Baylor,67,77.0,59.5,67.0,74.0,7
2015-11-17,Hawaii,76,Nevada,75,79.0,71.33333333333333,74.0,66.0,1
2015-11-17,East Tennessee State,103,Green Bay,90,105.0,74.5,89.5,98.0,13
2015-11-17,Northern Iowa,70,Stephen F Austin,60,74.0,72.0,57.5,83.5,10
2015-11-17,Rhode Island,55,Valparaiso,58,60.0,50.0,58.0,55.0,-3
2015-11-17,Dayton,80,Alabama,48,82.0,50.5,48.0,80.0,32
2015-11-17,Auburn,84,Colorado,91,79.5,82.5,76.5,76.0,-7
2015-11-17,Memphis,78,Oklahoma,84,72.5,66.5,84.0,78.0,-6
2015-11-17,Penn State,68,DePaul,62,65.0,56.0,62.0,68.0,6
2015-11-17,Citadel,94,Stetson,93,94.0,93.0,89.0,101.0,1
2015-11-17,Xavier,78,Missouri,66,79.5,69.0,66.0,78.0,12
2015-11-17,La Salle,73,Rider,60,75.5,68.0,60.0,73.0,13
2015-11-17,Marist,73,Dartmouth,63,68.5,65.0,65.0,78.5,10
2015-11-17,Ohio State,82,Grambling State,55,79.0,54.5,64.33333333333333,56.333333333333336,27
2015-11-17,Connecticut,85,New Hampshire,66,92.5,61.0,66.0,85.0,19
2015-11-17,Appalachian State,70,Furman,79,73.0,73.5,79.0,70.0,-9
2015-11-17,Delaware State,54,Pennsylvania,60,55.0,61.0,60.0,54.0,-6
2015-11-17,Syracuse,79,St Bonaventure,66,68.0,56.5,66.0,79.0,13
2015-11-17,Notre Dame,86,Milwaukee,78,86.5,67.0,72.75,68.5,8
2015-11-17,Western Michigan,74,San Diego,62,74.0,62.0,53.5,78.5,12
2015-11-17,Louisville,87,Hartford,52,86.5,48.5,70.66666666666667,85.0,35
2015-11-17,Harvard,63,Massachusetts,69,61.0,54.0,69.0,63.0,-6
2015-11-17,Louisiana Tech,80,Texas-Arlington,68,87.5,50.5,68.0,80.0,12
2015-11-17,Duke,63,Kentucky,74,89.33333333333333,74.33333333333333,74.0,63.0,-11
2015-11-17,American University,48,Hampton,61,48.0,61.0,78.0,75.0,-13
2015-11-17,Creighton,103,UTSA,78,98.0,74.0,62.333333333333336,85.66666666666667,25
2015-11-17,Wisconsin,78,North Dakota,64,79.0,66.0,64.0,78.0,14
2015-11-17,Southern Miss,60,Jackson State,78,60.0,78.0,65.0,70.0,-18
2015-11-17,Western Illinois,84,Illinois-Chicago,57,89.0,57.0,57.0,84.0,27
2015-11-17,Tulsa,77,Wichita State,67,87.5,74.0,67.0,77.0,10
2015-11-17,Murray State,76,Middle Tennessee,65,90.5,60.0,65.0,76.0,11
2015-11-17,Nebraska-Omaha,95,UMKC,89,86.0,69.0,73.5,85.5,6
2015-11-17,Villanova,87,Nebraska,63,89.0,58.5,63.0,87.0,24
2015-11-17,Maryland,75,Georgetown,71,77.5,63.5,71.0,75.0,4
2015-11-17,Florida State,98,Jacksonville,79,103.5,70.5,73.5,87.0,19
2015-11-17,Cal State Bakersfield,68,Idaho,45,80.5,57.0,59.5,61.0,23
2015-11-17,Oregon State,93,Iona,73,83.5,62.5,65.5,88.0,20
2015-11-17,Pacific,76,Cal State Fullerton,77,76.0,77.0,75.5,77.5,-1
2015-11-17,Michigan State,79,Kansas,73,80.5,64.0,73.0,79.0,6
2015-11-18,Eastern Washington,76,Seattle,70,101.0,67.0,70.0,76.0,6
2015-11-18,Cornell,76,Binghamton,59,76.0,59.0,56.0,69.5,17
2015-11-18,Vermont,83,Quinnipiac,70,83.0,70.0,67.0,79.5,13
2015-11-18,Old Dominion,79,Morgan State,48,74.33333333333333,52.0,52.333333333333336,78.0,31
2015-11-18,North Carolina,78,Wofford,58,87.0,63.333333333333336,66.0,80.5,20
2015-11-18,Virginia Tech,71,Jacksonville State,62,76.5,73.5,72.5,80.0,9
2015-11-18,Drexel,66,High Point,75,66.0,75.0,74.0,71.5,-9
2015-11-18,Purdue,96,Incarnate Word,61,94.66666666666667,60.0,61.0,96.0,35
2015-11-18,UMBC,57,Loyola (MD),76,57.0,76.0,76.0,57.0,-19
2015-11-18,Youngstown State,78,Toledo,100,78.0,100.0,100.0,78.0,-22
2015-11-18,Fairleigh Dickinson,85,Army,96,98.0,83.0,85.5,72.5,-11
2015-11-18,Belmont,90,Western Kentucky,85,90.0,85.0,85.0,90.0,5
2015-11-18,Niagara,75,Brown,66,75.0,66.0,65.5,76.0,9
2015-11-18,North Carolina State,79,IUPUI,56,78.33333333333333,70.33333333333333,66.33333333333333,74.66666666666667,23
2015-11-18,Savannah State,76,Arkansas State,75,74.0,67.0,72.5,77.5,1
2015-11-18,Bowling Green,50,Cincinnati,83,64.5,72.0,83.0,50.0,-33
2015-11-18,Providence,60,Illinois,59,68.0,61.5,59.0,60.0,1
2015-11-18,Oakland,91,Eastern Michigan,81,91.0,81.0,81.0,91.0,10
2015-11-18,UCF,60,UC Irvine,61,60.0,61.0,61.0,60.0,-1
2015-11-18,Wake Forest,82,Richmond,91,80.0,82.0,91.0,82.0,-9
2015-11-18,Robert Morris,76,Bucknell,81,76.0,81.0,81.0,76.0,-5
2015-11-18,Massachusetts-Lowell,87,Sacred Heart,84,87.0,84.0,80.5,93.0,3
2015-11-18,Austin Peay,77,Purdue Fort Wayne,80,77.0,80.0,72.0,77.5,-3
2015-11-18,Northwestern,79,Fairfield,72,79.0,64.5,64.66666666666667,80.33333333333333,7
2015-11-18,Southern Illinois,72,Kent State,69,76.66666666666667,65.0,69.0,72.0,3
2015-11-18,SIU-Edwardsville,60,Saint Louis,70,69.5,70.0,70.0,60.0,-10
2015-11-18,Houston,110,Prairie View A&M,69,110.0,69.0,59.5,92.5,41
2015-11-18,Arkansas,80,Akron,88,83.0,78.0,88.0,80.0,-8
2015-11-18,Arizona State,91,Kennesaw State,53,79.0,64.33333333333333,62.0,86.33333333333333,38
2015-11-18,Gonzaga,91,Northern Arizona,52,91.0,52.0,67.66666666666667,91.33333333333333,39
2015-11-18,New Mexico,75,Loyola (IL),51,80.5,54.0,51.0,75.0,24
2015-11-18,Denver,75,Utah Valley,62,71.66666666666667,67.33333333333333,58.0,80.0,13
2015-11-18,New Mexico State,76,Tennessee Tech,63,80.33333333333333,71.66666666666667,66.5,78.0,13
2015-11-18,UNLV,84,Southern Utah,64,88.33333333333333,60.333333333333336,67.5,83.0,20
2015-11-19,Minnesota,70,Temple,75,71.0,63.0,71.0,80.5,-5
2015-11-19,George Mason,68,Ole Miss,62,60.5,64.0,62.0,68.0,6
2015-11-19,Missouri State,59,Butler,93,59.0,93.0,93.0,59.0,-34
2015-11-19,Towson,52,Oklahoma State,69,60.5,65.0,69.0,52.0,-17
2015-11-19,Mississippi State,79,Miami (FL),105,85.66666666666667,89.66666666666667,105.0,79.0,-26
2015-11-19,Boston College,82,Central Connecticut State,57,78.5,53.0,59.0,79.5,25
2015-11-19,Indiana,86,Creighton,65,92.0,63.333333333333336,65.0,86.0,21
2015-11-19,Tennessee,84,Marshall,74,83.0,76.0,74.0,84.0,10
2015-11-19,Texas Tech,63,Utah,73,70.0,73.0,73.0,63.0,-10
2015-11-19,Charlotte,77,Furman,68,75.5,76.5,73.5,73.5,9
2015-11-19,LIU Brooklyn,84,Maine,79,84.0,79.0,67.5,92.0,5
2015-11-19,Clemson,76,Texas Southern,56,76.0,47.0,61.0,85.0,20
2015-11-19,South Florida,67,George Washington,73,67.0,71.66666666666667,73.0,67.0,-6
2015-11-19,Georgia Tech,107,Green Bay,77,97.33333333333333,75.0,85.33333333333333,101.0,30
2015-11-19,Massachusetts,89,Central Arkansas,62,87.0,70.5,71.5,93.5,27
2015-11-19,Seton Hall,77,Long Beach State,80,76.66666666666667,68.66666666666667,80.0,77.0,-3
2015-11-19,Albany,88,Colgate,67,88.0,67.0,66.5,70.5,21
2015-11-19,Mercer,70,Alabama State,49,78.33333333333333,59.666666666666664,68.0,74.66666666666667,21
2015-11-19,Lehigh,67,Yale,79,67.0,79.0,79.0,67.0,-12
2015-11-19,Holy Cross,69,New Hampshire,73,69.0,73.0,69.5,77.0,-4
2015-11-19,Northwestern State,64,Louisiana-Monroe,80,80.5,89.5,68.0,65.5,-16
2015-11-19,NJIT,90,Boston University,76,90.0,76.0,76.0,90.0,14
2015-11-19,USC Upstate,55,Navy,67,55.0,67.0,67.0,55.0,-12
2015-11-19,TCU,90,Houston Baptist,63,90.0,70.0,66.0,90.5,27
2015-11-19,Southern University,90,Tulane,82,90.0,82.0,82.0,90.0,8
2015-11-19,Memphis,83,Grambling State,65,76.0,66.0,64.5,63.0,18
2015-11-19,Vanderbilt,79,Stony Brook,72,85.66666666666667,58.333333333333336,72.0,79.0,7
2015-11-19,Illinois State,67,South Dakota State,83,67.0,74.5,83.0,67.0,-16
2015-11-19,Troy,63,UAB,79,80.0,80.5,76.5,69.0,-16
2015-11-19,Nebraska,75,Delaware State,60,86.0,55.5,60.0,75.0,15
2015-11-19,Arizona,88,Boise State,76,85.66666666666667,65.66666666666667,74.0,81.0,12
2015-11-19,Colorado State,83,Loyola Marymount,75,83.0,75.0,64.0,80.0,8
2015-11-19,LSU,78,South Alabama,66,83.33333333333333,68.33333333333333,68.0,83.0,12
